name,city,country,code,latitude,longitude
Panjgur Airport,Panjgur,Pakistan,PJG,26.954500198364258,64.13249969482422
Pasni Airport,Pasni,Pakistan,PSI,25.29050064086914,63.34510040283203
Peshawar International Airport,Peshawar,Pakistan,PEW,33.993900299072266,71.51460266113281
Qasim Airport,Qasim,Pakistan,\N,33.56019973754883,73.033203125
Quetta International Airport,Quetta,Pakistan,UET,30.251399993896484,66.93779754638672
Shaikh Zaid Airport,Rahim Yar Khan,Pakistan,RYK,28.383899688720703,70.27960205078125
Benazir Bhutto International Airport,Islamabad,Pakistan,ISB,33.61669921875,73.09919738769531
Risalpur Air Base,Risalpur,Pakistan,\N,34.08110046386719,71.97260284423828
Rawalakot Airport,Rawala Kot,Pakistan,RAZ,33.849700927734375,73.79810333251953
Sukkur Airport,Sukkur,Pakistan,SKZ,27.722000122070312,68.79170227050781
Saidu Sharif Airport,Saidu Sharif,Pakistan,SDT,34.8135986328125,72.35279846191406
Sui Airport,Sui,Pakistan,SUL,28.645099639892578,69.1769027709961
Talhar Airport,Talhar,Pakistan,BDN,24.84149932861328,68.8384017944336
Wana Airport,Wana,Pakistan,\N,32.3046989440918,69.57039642333984
Zhob Airport,Zhob,Pakistan,PZH,31.358400344848633,69.4636001586914
Basrah International Airport,Basrah,Iraq,BSR,30.549100875854492,47.66210174560547
Aleppo International Airport,Aleppo,Syria,ALP,36.18069839477539,37.22439956665039
Damascus International Airport,Damascus,Syria,DAM,33.4114990234375,36.51559829711914
Deir ez-Zor Airport,Deire Zor,Syria,DEZ,35.285400390625,40.17599868774414
Bassel Al-Assad International Airport,Latakia,Syria,LTK,35.401100158691406,35.948699951171875
Palmyra Airport,Palmyra,Syria,PMS,34.5574,38.316898
Doha International Airport,Doha,Qatar,\N,25.261100769,51.5651016235
Canton Island Airport,Canton Island,Kiribati,CIS,-2.7681200504300003,-171.710006714
Rota International Airport,Rota,Northern Mariana Islands,ROP,14.174300193786621,145.2429962158203
Saipan International Airport,Saipan,Northern Mariana Islands,SPN,15.119000434899998,145.729003906
Andersen Air Force Base,Andersen,Guam,UAM,13.584,144.929993
Antonio B. Won Pat International Airport,Agana,Guam,GUM,13.4834003448,144.796005249
Tinian International Airport,West Tinian,Northern Mariana Islands,TIQ,14.999199867248535,145.61900329589844
Marshall Islands International Airport,Majuro,Marshall Islands,MAJ,7.064760208129883,171.27200317382812
Dyess Army Air Field,Kwajalein,Marshall Islands,\N,9.396889686580002,167.470993042
Bucholz Army Air Field,Kwajalein,Marshall Islands,KWA,8.720120429992676,167.73199462890625
Cassidy International Airport,Kiritimati,Kiribati,CXI,1.9861600399017334,-157.35000610351562
Henderson Field,Midway,Midway Islands,MDY,28.20170021057129,-177.38099670410156
Chuuk International Airport,Chuuk,Micronesia,TKK,7.461870193481445,151.84300231933594
Pohnpei International Airport,Pohnpei,Micronesia,PNI,6.985099792480469,158.20899963378906
Babelthuap Airport,Babelthuap,Palau,ROR,7.367650032043457,134.54400634765625
Kosrae International Airport,Kosrae,Micronesia,KSA,5.35698,162.957993
Yap International Airport,Yap,Micronesia,YAP,9.49891,138.082993
Kinmen Airport,Kinmen,Taiwan,KNH,24.427900314331055,118.35900115966797
Pingtung South Airport,Pingtung,Taiwan,\N,22.672399520874023,120.46199798583984
Longtan Air Base,Longtang,Taiwan,\N,24.855100631713867,121.23799896240234
Taitung Airport,Fengnin,Taiwan,TTT,22.7549991607666,121.10199737548828
Lyudao Airport,Green Island,Taiwan,GNI,22.673900604248047,121.46600341796875
Kaohsiung International Airport,Kaohsiung,Taiwan,KHH,22.57710075378418,120.3499984741211
Chiayi Airport,Chiayi,Taiwan,CYI,23.46179962158203,120.39299774169922
Lanyu Airport,Lanyu,Taiwan,KYD,22.027000427246094,121.53500366210938
Taichung Ching Chuang Kang Airport,Taichung,Taiwan,RMQ,24.264699935913086,120.62100219726562
Tainan Airport,Tainan,Taiwan,TNN,22.95039939880371,120.20600128173828
Hsinchu Air Base,Hsinchu,Taiwan,\N,24.8180007935,120.939002991
Makung Airport,Makung,Taiwan,MZG,23.568700790405273,119.62799835205078
Chihhang Air Base,Taitung,Taiwan,\N,22.793100357055664,121.18199920654297
Pingtung North Airport,Pingtung,Taiwan,PIF,22.700199127197266,120.48200225830078
Taipei Songshan Airport,Taipei,Taiwan,TSA,25.069400787353516,121.552001953125
Taiwan Taoyuan International Airport,Taipei,Taiwan,TPE,25.0777,121.233002
Wang-an Airport,Wang An,Taiwan,WOT,23.367372512817383,119.50277709960938
Hualien Airport,Hualien,Taiwan,HUN,24.023099899291992,121.61799621582031
Narita International Airport,Tokyo,Japan,NRT,35.7647018433,140.386001587
Matsumoto Airport,Matsumoto,Japan,MMJ,36.16680145263672,137.92300415039062
Hyakuri Airport,Ibaraki,Japan,IBR,36.181098938,140.414993286
Minami Torishima Airport,Minami Tori Shima,Japan,\N,24.2896995544,153.979003906
Iwo Jima Airport,Iwojima,Japan,IWO,24.784000396728516,141.322998046875
Nanki Shirahama Airport,Nanki-shirahama,Japan,SHM,33.6622009277,135.363998413
Kohnan Airport,Kohnan,Japan,\N,34.59080123901367,133.93299865722656
Tokachi-Obihiro Airport,Obihiro,Japan,OBO,42.7332992554,143.216995239
New Chitose Airport,Sapporo,Japan,CTS,42.77519989013672,141.69200134277344
Hakodate Airport,Hakodate,Japan,HKD,41.7700004578,140.822006226
Chitose Air Base,Chitose,Japan,SPK,42.79449844359999,141.666000366
Memanbetsu Airport,Memanbetsu,Japan,MMB,43.8805999756,144.164001465
Nakashibetsu Airport,Nakashibetsu,Japan,SHB,43.5774993896,144.960006714
Tokachi Airport,Tokachi,Japan,\N,42.890499114990234,143.1580047607422
Wakkanai Airport,Wakkanai,Japan,WKJ,45.4042015076,141.800994873
Iki Airport,Iki,Japan,IKI,33.7490005493,129.785003662
Yamaguchi Ube Airport,Yamaguchi,Japan,UBJ,33.930000305200004,131.279006958
Tsushima Airport,Tsushima,Japan,TSJ,34.2849006653,129.330993652
Monbetsu Airport,Monbetsu,Japan,MBE,44.303901672399995,143.404006958
Asahikawa Airport,Asahikawa,Japan,AKJ,43.670799255371094,142.44700622558594
Okushiri Airport,Okushiri,Japan,OIR,42.0717010498,139.432998657
Rishiri Airport,Rishiri Island,Japan,RIS,45.2420005798,141.186004639
Ashiya Airport,Ashiya,Japan,\N,33.88309860229492,130.6529998779297
Yakushima Airport,Yakushima,Japan,KUM,30.3855991364,130.658996582
Fukue Airport,Fukue,Japan,FUJ,32.66630172729492,128.83299255371094
Fukuoka Airport,Fukuoka,Japan,FUK,33.585899353027344,130.4510040283203
New Tanegashima Airport,Tanegashima,Japan,TNE,30.605100631699997,130.990997314
Kagoshima Airport,Kagoshima,Japan,KOJ,31.80340003967285,130.718994140625
Miyazaki Airport,Miyazaki,Japan,KMI,31.877199173,131.449005127
Nyutabaru Airport,Nyutabaru,Japan,\N,32.08359909057617,131.4510040283203
Oita Airport,Oita,Japan,OIT,33.479400634799994,131.736999512
Kitakyūshū Airport,Kitakyushu,Japan,KKJ,33.8459014893,131.035003662
Kumamoto Airport,Kumamoto,Japan,KMJ,32.83729934692383,130.85499572753906
Nagasaki Airport,Nagasaki,Japan,NGS,32.916900634799994,129.914001465
Kanoya Airport,Kanoya,Japan,\N,31.367599487304688,130.84500122070312
Tsuiki Air Field,Tsuiki,Japan,\N,33.6850013733,131.039993286
Amami Airport,Amami,Japan,ASJ,28.430599212646484,129.71299743652344
Okierabu Airport,Okierabu,Japan,\N,27.4255008698,128.701004028
Tokunoshima Airport,Tokunoshima,Japan,TKN,27.83639907836914,128.88099670410156
Fukui Airport,Fukui,Japan,\N,36.1427993774,136.223999023
Gifu Airport,Gifu,Japan,\N,35.394100189208984,136.8699951171875
Hamamatsu Airport,Hamamatsu,Japan,\N,34.75019836425781,137.7030029296875
Komatsu Airport,Kanazawa,Japan,KMQ,36.39459991455078,136.40699768066406
Oki Airport,Oki Island,Japan,OKI,36.18109893798828,133.3249969482422
Toyama Airport,Toyama,Japan,TOY,36.64830017089844,137.18800354003906
Shizuhama Airport,Yaizu,Japan,\N,34.812801361083984,138.29800415039062
Hiroshima Airport,Hiroshima,Japan,HIJ,34.4361000061,132.919006348
Okayama Airport,Okayama,Japan,OKJ,34.7569007874,133.854995728
Izumo Airport,Izumo,Japan,IZO,35.4136009216,132.88999939
Hofu Airport,Hofu,Japan,\N,34.034698486328125,131.5489959716797
Miho Yonago Airport,Miho,Japan,YGJ,35.4921989440918,133.23599243164062
Kōchi Ryōma Airport,Kochi,Japan,KCZ,33.5461006165,133.669006348
Matsuyama Airport,Matsuyama,Japan,MYJ,33.82720184326172,132.6999969482422
Osaka International Airport,Osaka,Japan,ITM,34.785499572753906,135.43800354003906
Tottori Airport,Tottori,Japan,TTJ,35.5301017761,134.167007446
Tokushima Airport,Tokushima,Japan,TKS,34.1328010559,134.606994629
Takamatsu Airport,Takamatsu,Japan,TAK,34.214199066199996,134.01600647
Yao Airport,Osaka,Japan,\N,34.59629821777344,135.60299682617188
Ozuki Airport,Ozuki,Japan,\N,34.0452995300293,131.052001953125
Aomori Airport,Aomori,Japan,AOJ,40.73469924926758,140.6909942626953
Yamagata Airport,Yamagata,Japan,GAJ,38.411899566699994,140.371002197
Sado Airport,Sado,Japan,SDS,38.0601997375,138.414001465
Hachinohe Airport,Hachinoe,Japan,\N,40.556400299072266,141.46600341796875
Hanamaki Airport,Hanamaki,Japan,HNA,39.4286003112793,141.13499450683594
Akita Airport,Akita,Japan,AXT,39.6156005859375,140.218994140625
Misawa Air Base,Misawa,Japan,MSJ,40.703201293899994,141.367996216
Sendai Airport,Sendai,Japan,SDJ,38.1397018433,140.917007446
Matsushima Air Base,Matsushima,Japan,\N,38.4048995972,141.220001221
Atsugi Naval Air Facility,Atsugi,Japan,\N,35.4546012878418,139.4499969482422
Tateyama Airport,Tateyama,Japan,\N,34.987099,139.828995
Hachijojima Airport,Hachijojima,Japan,HAC,33.1150016785,139.785995483
Iruma Air Base,Iruma,Japan,\N,35.84189987182617,139.41099548339844
Kisarazu Airport,Kisarazu,Japan,\N,35.39830017089844,139.91000366210938
Shimofusa Airport,Shimofusa,Japan,\N,35.79890060424805,140.01100158691406
Oshima Airport,Oshima,Japan,OIM,34.782001495399996,139.36000061
Kastner Army Heliport,Zama,Japan,\N,35.5138015747,139.393997192
Tokyo Haneda International Airport,Tokyo,Japan,HND,35.552299,139.779999
Yokota Air Base,Yokota,Japan,OKO,35.74850082397461,139.34800720214844
Gwangju Airport,Kwangju,South Korea,KWJ,35.1263999939,126.808998108
Jeon Ju Airport,Jhunju,South Korea,CHN,35.87839889526367,127.12000274658203
Yeosu Airport,Yeosu,South Korea,RSU,34.84230041503906,127.61699676513672
Sokcho Airport,Sokch'o,South Korea,SHO,38.142601013183594,128.5989990234375
Gangneung Airport,Kangnung,South Korea,KAG,37.753601074200006,128.944000244
Jeju International Airport,Cheju,South Korea,CJU,33.51129913330078,126.49299621582031
Jinhae Airport,Chinhae,South Korea,\N,35.14120101928711,128.6959991455078
Gimhae International Airport,Busan,South Korea,PUS,35.1795005798,128.93800354
Ulsan Airport,Ulsan,South Korea,USN,35.59349823,129.352005005
A 511 Airport,Pyongtaek,South Korea,\N,36.96220016479492,127.03099822998047
Seoul Air Base,Seoul East,South Korea,SSN,37.44580078125,127.11399841308594
Osan Air Base,Osan,South Korea,OSN,37.090599,127.029999
Gimpo International Airport,Seoul,South Korea,GMP,37.5583000183,126.791000366
Suwon Airport,Suwon,South Korea,SWU,37.23939895629883,127.00700378417969
Pohang Airport,Pohang,South Korea,KPO,35.9878997803,129.419998169
Daegu Airport,Taegu,South Korea,TAE,35.894100189199996,128.658996582
Yecheon Airport,Yechon,South Korea,YEC,36.631900787354,128.35499572754
Naha Airport,Okinawa,Japan,OKA,26.1958007812,127.646003723
Ie Shima Auxiliary Air Base,Iejima,Japan,\N,26.725757598876953,127.76490020751953
Kadena Air Base,Kadena,Japan,DNA,26.3556,127.767998
Ishigaki Airport,Ishigaki,Japan,ISG,24.344499588,124.18699646
Kumejima Airport,Kumejima,Japan,UEO,26.363500595092773,126.71399688720703
Minami-Daito Airport,Minami Daito,Japan,MMD,25.8465003967,131.263000488
Miyako Airport,Miyako,Japan,MMY,24.782800674399997,125.294998169
Kitadaito Airport,Kitadaito,Japan,KTD,25.9447002411,131.32699585
Shimojishima Airport,Shimojishima,Japan,SHI,24.8267002106,125.144996643
Tarama Airport,Tarama,Japan,\N,24.653900146499996,124.675003052
Yoron Airport,Yoron,Japan,RNJ,27.0440006256,128.401992798
Yonaguni Airport,Yonaguni Jima,Japan,OGN,24.466899871826172,122.97799682617188
Ninoy Aquino International Airport,Manila,Philippines,MNL,14.5086,121.019997
Awang Airport,Cotabato,Philippines,CBO,7.1652398109436035,124.20999908447266
Cagayan De Oro Airport,Ladag,Philippines,CGY,8.41562,124.611
Pagadian Airport,Pagadian,Philippines,PAG,7.83073144787,123.461179733
General Santos International Airport,Romblon,Philippines,GES,6.05800008774,125.096000671
Zamboanga International Airport,Zamboanga,Philippines,ZAM,6.922420024871826,122.05999755859375
Loakan Airport,Baguio,Philippines,BAG,16.375099182128906,120.62000274658203
Daet Airport,Daet,Philippines,\N,14.129199981689453,122.9800033569336
Basa Air Base,Floridablanca,Philippines,\N,14.986499786376953,120.49299621582031
Lingayen Airport,Lingayen,Philippines,\N,16.034799575805664,120.24099731445312
San Jose Airport,San Jose,Philippines,SJI,12.361499786399998,121.04699707
Fernando Air Base,Lipa,Philippines,\N,13.954999923706055,121.125
Mamburao Airport,Mamburao,Philippines,\N,13.208100318908691,120.6050033569336
Vigan Airport,Vigan,Philippines,\N,17.555299758911133,120.35600280761719
Dr.Juan C. Angara Airport,Baler,Philippines,\N,15.7298002243,121.5
Bagabag Airport,Bagabag,Philippines,\N,16.619199752807617,121.25199890136719
Daniel Z. Romualdez Airport,Tacloban,Philippines,TAC,11.2276000977,125.027999878
Bacolod-Silay City International Airport,Bacolod,Philippines,BCD,10.7764,123.014999
Sibulan Airport,Dumaguete,Philippines,DGT,9.3337097168,123.300003052
Godofredo P. Ramos Airport,Caticlan,Philippines,MPH,11.9245,121.954002
Guiuan Airport,Guiuan,Philippines,\N,11.0354995728,125.741996765
Iloilo International Airport,Iloilo,Philippines,ILO,10.833017,122.493358
Kalibo International Airport,Kalibo,Philippines,KLO,11.679400444,122.375999451
Puerto Princesa Airport,Puerto Princesa,Philippines,PPS,9.742119789123535,118.75900268554688
Evelio Javier Airport,San Jose,Philippines,\N,10.765999794,121.932998657
Comodoro Pierrestegui Airport,Concordia,Argentina,COC,-31.2969,-57.9966
Gualeguaychu Airport,Gualeguaychu,Argentina,GHU,-33.0103,-58.6131
Junin Airport,Junin,Argentina,\N,-34.5459,-60.9306
General Urquiza Airport,Parana,Argentina,PRA,-31.7948,-60.4804
Islas Malvinas Airport,Rosario,Argentina,ROS,-32.9036,-60.785
Sauce Viejo Airport,Santa Fe,Argentina,SFN,-31.7117,-60.8117
Jorge Newbery Airpark,Buenos Aires,Argentina,AEP,-34.5592,-58.4156
Ingeniero Ambrosio Taravella Airport,Cordoba,Argentina,COR,-31.323600769,-64.2080001831
Chamical Airport,Gobernador Gordillo,Argentina,\N,-30.34530067,-66.29360198
San Fernando Airport,San Fernando,Argentina,\N,-34.4532,-58.5896
Mariano Moreno Airport,Jose C. Paz,Argentina,\N,-34.5606,-58.7896
La Plata Airport,La Plata,Argentina,LPG,-34.9722,-57.8947
Moron Airport,Moron,Argentina,\N,-34.6763,-58.6428
El Palomar Airport,El Palomar,Argentina,\N,-34.6099,-58.6126
Chos Malal Airport,Chosmadal,Argentina,\N,-37.444698333699996,-70.2225036621
Dr. Arturo H. Illia Airport,Fuerte Gral Roca,Argentina,\N,-39.0007019043,-67.6204986572
El Plumerillo Airport,Mendoza,Argentina,MDZ,-32.8316993713,-68.7929000854
Comodoro D.R. Salomón Airport,Malargue,Argentina,LGS,-35.493598938,-69.5743026733
Suboficial Ay Santiago Germano Airport,San Rafael,Argentina,AFA,-34.588299,-68.4039
Catamarca Airport,Catamarca,Argentina,CTC,-28.5956001282,-65.751701355
Vicecomodoro Angel D. La Paz Aragonés Airport,Santiago Del Estero,Argentina,SDE,-27.765556335399996,-64.3099975586
Tinogasta Airport,Tinogasta,Argentina,\N,-28.0377998352,-67.5802993774
Capitan V A Almonacid Airport,La Rioja,Argentina,IRJ,-29.3815994263,-66.7957992554
Chilecito Airport,Chilecito,Argentina,\N,-29.2238998413,-67.4389038086
Teniente Benjamin Matienzo Airport,Tucuman,Argentina,TUC,-26.8409,-65.104897
Domingo Faustino Sarmiento Airport,San Julian,Argentina,UAQ,-31.571501,-68.418198
Area De Material Airport,Rio Cuarto,Argentina,RCU,-33.0850982666,-64.2612991333
Villa Dolores Airport,Villa Dolores,Argentina,VDR,-31.9451999664,-65.1463012695
La Quiaca Airport,Laboulaye,Argentina,\N,-22.1506004333,-65.57749938959999
Marcos Juarez Airport,Marcos Juarez,Argentina,\N,-32.6836,-62.1578
Villa Reynolds Airport,Villa Reynolds,Argentina,\N,-33.7299003601,-65.3873977661
Brigadier Mayor D Cesar Raul Ojeda Airport,San Luis,Argentina,LUQ,-33.2732009888,-66.3563995361
Corrientes Airport,Corrientes,Argentina,CNQ,-27.4455,-58.7619
Resistencia International Airport,Resistencia,Argentina,RES,-27.45,-59.0561
Formosa Airport,Formosa,Argentina,FMA,-26.2127,-58.2281
Cataratas Del Iguazú International Airport,Iguazu Falls,Argentina,IGR,-25.737300872800002,-54.473400116
Paso De Los Libres Airport,Paso De Los Libres,Argentina,AOL,-29.6894,-57.1521
Monte Caseros Airport,Monte Caseros,Argentina,\N,-30.2719,-57.6402
Libertador Gral D Jose De San Martin Airport,Posadas,Argentina,PSS,-27.3858,-55.9707
Martin Miguel De Guemes International Airport,Salta,Argentina,SLA,-24.856000900299996,-65.4861984253
Gobernador Horacio Guzman International Airport,Jujuy,Argentina,JUJ,-24.3927993774,-65.0978012085
Orán Airport,Oran,Argentina,ORA,-23.1527996063,-64.3292007446
Laboulaye Airport,La Quiaca,Argentina,\N,-34.1353988647,-63.36230087279999
El Dorado Airport,El Dorado,Argentina,\N,-26.3974990845,-54.5746994019
Goya Airport,Goya,Argentina,\N,-29.1058,-59.2189
Oberá Airport,Obera,Argentina,\N,-27.5181999207,-55.1241989136
Reconquista Airport,Reconquista,Argentina,\N,-29.2103,-59.68
Curuzu Cuatia Airport,Curuzu Cuatia,Argentina,\N,-29.7706,-57.9789
El Bolson Airport,El Bolson,Argentina,EHL,-41.9431991577,-71.5323028564
General E. Mosconi Airport,Comodoro Rivadavia,Argentina,CRD,-45.7853,-67.4655
Brigadier Antonio Parodi Airport,Esquel,Argentina,EQS,-42.908000946,-71.139503479
Almirante Marco Andres Zar Airport,Trelew,Argentina,REL,-43.2105,-65.2703
Gobernador Castello Airport,Viedma,Argentina,VDM,-40.8692,-63.0004
El Tehuelche Airport,Puerto Madryn,Argentina,PMY,-42.7592,-65.1027
Marambio Base,Marambio Base,Antarctica,\N,-64.2382965088,-56.6307983398
Puerto Deseado Airport,Puerto Deseado,Argentina,PUD,-47.7353,-65.9041
Hermes Quijada International Airport,Rio Grande,Argentina,RGA,-53.7777,-67.7494
Piloto Civil N. Fernández Airport,Rio Gallegos,Argentina,RGL,-51.6089,-69.3126
Malvinas Argentinas Airport,Ushuaia,Argentina,USH,-54.8433,-68.2958
Capitan D Daniel Vazquez Airport,San Julian,Argentina,ULA,-49.3068,-67.8026
Perito Moreno Airport,Perito Moreno,Argentina,PMQ,-46.5378990173,-70.9786987305
Santa Cruz Airport,Santa Cruz,Argentina,RZA,-50.0165,-68.5792
